StartDate,EndDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q0,q1_dislike_groupdiscussion,q2_comfort_groupdiscussion,q3_nervous_groupdiscussion,q4_like_groupdiscussion,q5_tense_newppl_groupdiscussion,q6_relaxed_groupdiscussion,q13_nervous_newppl_convo,q14_nofear_speaking_convo,q15_nervous_convo,q16_relaxed_convo,q17_relaxed_newppl_convo,q18_afraid_convo,q26_public_transit_3months,q27_public_transit_dayuse,q28_rideshare_3months,q29_rideshare_dayuse,q20_license,q21_car_access,q_advice_text,q_transport_pref_text,Submission id,Started at,Completed at,Time taken,dem_age,Total approvals,dem_sex,dem_country,dem_student,dem_employment,group_apprehension,solo_apprehension,biggest_fear,public_transit_count,rideshare_count,highest_transport
2025,2025,159,f43261fae44b559117a97b8c0f3ea11270d1acd4438c76ac6e95e3703e11bee9,37.190999999999995,-98.302,6bed08570e64a871d7187ded22fee599cf3e8216c0b9b650670a049bb2bfffbe,4,3,4,2,4,2,4,2,4,3,3,4,1,3.5,6,5.5,NA,NA,NA,NA,572b50523356654006dfb071444e05a8b2b94ffafe7fdc8c65fa0551123e34a3,2025,2025,179,37,600-699,Female,United States,Yes,Full-Time,3,3.3333333333333335,solo_apprehension,3.5,33,rideshare
2025,2025,171,bb1248b950aefb0c41a992d648aa4e691e9ddacba74160e96b7f4e8c84f56eac,33.5758,-118.2793,c44eb13c5642daf65d048836bd7bae186ce770aa8508e9f368f3cdc8fe7eb2f8,1,1,2,1,1,1,1,1,1,1,1,1,3,3.5,6,1.5,NA,NA,NA,NA,95a39f40b743a97a05071db8763aa35bd7aea0666a68135fb5212419ff0ad39c,2025,2025,192,25,200-299,Female,United States,No,Full-Time,1.2,1,group_apprehension,10.5,9,public_transit
2025,2025,71,cb61b69cf9b4a63dfedadeb7be2cc826ecc053a099d2174c3ff555872b8573d6,41.3493,-84.36019999999999,0c2d35c36faca185b01b0e0414f7b7c70ac67c86e6cc05853ddde494d5050954,1,2,4,2,4,3,4,4,4,5,4,4,0,1.5,0,1.5,NA,NA,NA,NA,9cb2bb0b86d205f6111ef7340aeca9158a77839c8df0c6d0ddaf477c9368359d,2025,2025,116,33,700+,Male,United States,Yes,Other,2.4,4.166666666666667,solo_apprehension,0,0,NA
2025,2025,122,33079d88387fe6b3fa7580f953eb688e340b859d7145e292a91686aa663adf9d,35.6209,-119.991,0a827ae922ec5f7f4102f6656fd65b754305a7f685c763f7671b7efecd52c21c,2,2,2,2,2,1,1,1,1,1,1,1,0,1.5,1,1.5,NA,NA,NA,NA,1d4b37aa4ffc5741c61b50f6e5bc2b2a85a466abcf246fdc65736a4a2ffdf995,2025,2025,161,44,700+,Male,United States,No,Full-Time,1.8,1,group_apprehension,0,1.5,rideshare
2025,2025,114,40a71b47167613aa95e0c4ab85e48b79aa9ca3a3be69d3b41a6c833cb2d50f28,34.8558,-117.6493,68bbc2f0221553d1ac73d56563e2bdf545ae7b0b4d408e8e386ee6903451b0b6,2,2,2,2,2,2,3,1,2,1,4,2,3,1.5,1,1.5,NA,NA,NA,NA,7a5da59b262f7ca3e03ea5f081442e6f2a29c6771b6bc4e011eee9a37b2eda82,2025,2025,123,24,200-299,Female,United States,No,Full-Time,2,2.1666666666666665,solo_apprehension,4.5,1.5,public_transit
2025,2025,209,c2fc75cef95a322f416ca6eb7978573da219a438888226582329f7dbe8f9a10f,38.428999999999995,-85.84339999999999,a166139f5ff14c33998e1d4a3e23b9c2a4ca2d1b388195b0621022286f8f9592,3,2,3,3,4,4,4,4,4,2,2,4,0,1.5,0,NA,NA,NA,NA,NA,0030653af2de1fe23847eded8feb3ee615b56e6434fc510a1b160fa9a35de09f,2025,2025,237,63,700+,Male,United States,No,Part-Time,3,3.3333333333333335,solo_apprehension,0,NA,NA
2025,2025,188,81a878e64e9a830e491cadb262907daa8d0a023bf7208b4989c995ca4627fd7a,38.151,-97.772,0b7da5ccfe616e7f5e67317b7c5d23ca3f2f94012db4fb376dbdbd2236e29875,1,1,1,1,1,1,1,1,2,2,1,1,8,3.5,6,1.5,NA,NA,NA,NA,17882723e3358e34a94a87379429caea07a50a321ea48af81bd894123ec90d0c,2025,2025,245,25,0-99,Female,United States,No,Other,1,1.3333333333333333,solo_apprehension,28,9,public_transit
2025,2025,221,3147f5bf3d061cbc6636a3872094c4e38c8084b1731d81b036ff59a63b290288,39.2789,-75.74300000000001,ab64b1b40d24ffc3cc3a480914c5dd18bb53ebf76bdc0659dfc874fd9483ea32,1,1,2,1,3,2,3,1,2,1,4,1,8,1.5,6,1.5,NA,NA,NA,NA,a0675dd10e93dca90efd4772284bbf8379b1bcfe33dd495279c8a66ee895863d,2025,2025,252,27,200-299,Female,United States,No,Other,1.4,2,solo_apprehension,12,9,public_transit
2025,2025,194,452cf97574ff0a43a836c8af297844dc89869712d43a0fca814a58c67798acf3,36.9317,-80.0034,d3c5b8e8974659d201e51e5f17d4679a3aa00884ece815d4ace340a4f7b63b4c,1,1,2,1,3,2,4,1,2,1,3,1,3,1.5,3,1.5,NA,NA,NA,NA,fd162d549551bf27062a2e7febe9ddad3ed6edee70c19a4423e6add2c00cda7b,2025,2025,221,40,100-199,Female,United States,DATA_EXPIRED,Full-Time,1.4,2,solo_apprehension,4.5,4.5,NA
2025,2025,159,051e2f815073ea638b874f7579115154fd25e596a06438516bd0cb5e6497db8f,37.001,-98.332,a47747a0208a73e7154dfc7b57e72b5b53f385a5472a0f7a1cec5af03e3e839e,2,2,2,1,2,1,2,1,1,1,1,1,6,1.5,3,1.5,NA,NA,NA,NA,da420cea883c3713f8bf76a9533d6b6722403a57215cf4f86860c9420dd0eab0,2025,2025,194,44,0-99,Female,United States,No,Full-Time,1.6,1.1666666666666667,group_apprehension,9,4.5,public_transit
2025,2025,165,18e6b6ff6160cb4d1cb9d594cec52cefec24a59dec43ad8a42ba88b9997bb4ad,37.331,-97.662,25e4de22c7be07fac1fd5bba45fcca7bcaa19580ba19d2670c747c62ae519595,5,1,2,2,2,1,2,1,NA,2,2,1,6,1.5,3,3.5,NA,NA,NA,NA,15f406d109061524d60ebe7833026ea427ed350f4d6786043b63cb1564decf77,2025,2025,226,28,0-99,Female,United States,Yes,Full-Time,2.2,1.6,group_apprehension,9,10.5,rideshare
2025,2025,205,7d763cc7cfe860ebb830bc8a83470ba3deb7d5a5b52510fefb87a81598045b67,40.4439,-73.617,42a8de8ef09691d7100970bdd46304a2f2e92b3b4eb526b617111e5db598f80d,2,2,2,2,2,1,2,1,1,1,2,1,8,3.5,3,1.5,NA,NA,NA,NA,a025c4daa815cb3b117a915e2af6ecb88ddd254521b6091589bb0338341c9de0,2025,2025,251,46,700+,Male,United States,No,Full-Time,1.8,1.3333333333333333,group_apprehension,28,4.5,public_transit
2025,2025,252,685c52a49b60c49bd1dcf3c20c619bd12748a14c326e6af5c4ff01915ca2a59a,39.6669,-77.2103,2487c2a36a5e141bf0a00cffbaf2646423d7ac77e36ae3245bdc91a98630a910,2,1,2,2,4,2,2,3,1,2,2,3,8,1.5,3,1.5,NA,NA,NA,NA,2cae15263170c4ba43f24836a546d14da1ef8b12b5cbca492c8538472401ec80,2025,2025,259,27,100-199,Female,United States,Yes,Full-Time,1.8,2.1666666666666665,solo_apprehension,12,4.5,public_transit
2025,2025,145,762d2f52e0e091daa1de3d5142e6826ad0962a4afb29b0827b1dc06096e1b9c1,45.5601,-93.8714,9549d86d1c2560ca25a53c08b8ac32666a504292cb346018f908dbf569603d19,2,2,2,2,2,2,4,4,2,2,4,1,0,1.5,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.8333333333333335,solo_apprehension,0,0,NA
2025,2025,114,6a7b6c43f30c8d6b93f6d50be9c28c6c3326aa90a4e9092d5329869a2f172465,38.391,-98.182,0486238caf742e26b9669e5c8a9723ea90a8abc0a68ddc2024daecf1a9a8a0e1,3,NA,3,2,4,2,3,2,4,2,3,4,6,1.5,3,1.5,NA,NA,NA,NA,adddca692da84fcbff230cb9158b97dceccf00f7a73d29cc7168acbe68c80004,2025,2025,116,32,700+,Female,United States,No,Full-Time,2.5,3,solo_apprehension,9,4.5,public_transit
2025,2025,184,ce93659faf2d36a642bc6b086d8d832b98246f3e3e55c5bd911d2e22ec1ed404,41.3962,-73.3566,0f3ded842c5efc1b216f93f3e3c21bdf53c0f03eb9d047b682515b559eb2b880,1,1,2,1,3,1,4,2,2,2,2,2,8,3.5,6,3.5,NA,NA,NA,NA,2fba486656981a1d9b2b0753642fab55e8c129e1473a8a86d61b1bf3ad1cc55e,2025,2025,219,27,100-199,Male,United States,No,Full-Time,1.2,2.3333333333333335,solo_apprehension,28,21,public_transit
2025,2025,143,d390461dcab94b30aaab959fd659ff0ad45c03ba5191ebca3367e4bdd5eb7f06,34.0993,-118.7568,b8b17f3de56950d4fcbf08d353c0139b03d80c7cddc7614f746afeb11d0b7d64,4,5,5,5,4,4,5,5,5,5,5,5,8,1.5,6,1.5,NA,NA,NA,NA,d0866ed3440a40ca024bf9f1260bd6228fe096561a9fe53bd06143a12fd6ca40,2025,2025,178,22,700+,Male,United States,DATA_EXPIRED,Other,4.6,5,solo_apprehension,12,9,public_transit
2025,2025,217,d0171a9aae26f402bdfcab4e9b04b6deb703bb2ad22e918255a66bdd86454bf0,29.92,-95.5085,6d6f55dea82199ee328964c762a064a24b41ffcacac1e2e7e9efcf064c9828e0,2,1,2,2,1,2,2,2,1,2,2,1,1,1.5,1,1.5,NA,NA,NA,NA,c2f466520d262a4ef1e3f2c311cfa362186ae5ec5c30fe38edbf0c75234ff619,2025,2025,310,35,700+,Female,United States,No,Full-Time,1.8,1.6666666666666667,group_apprehension,1.5,1.5,NA
2025,2025,146,33928a650efe5db878e0ffcf052da25a9db9d6e69949eba319f3c8abc12e23c4,37.581,-98.142,1668925157c24af79aa1c6caa81c5a1b6680925be98fd11c7748caffe8d543ce,1,1,1,1,1,1,1,1,1,1,1,1,8,3.5,8,1.5,NA,NA,NA,NA,31a08c514884f02380e28525e1a081e46e03de1dae5ef2d8a32656c43259c0f2,2025,2025,164,56,200-299,Female,United States,No,Full-Time,1,1,NA,28,12,public_transit
2025,2025,257,e7d57c94eb9a88e0f51df5bb534a509d571ef924d222a31b49f45deed138b219,41.0741,-74.7454,7e7086db3f5d1ba197d73f2b2c422e0a86e1a62847e442adc15dd9382d1cee45,1,1,1,2,2,2,2,2,2,2,2,2,1,1.5,6,1.5,NA,NA,NA,NA,757b72ac8e86da6dcb630710e1ad7973764267b98507ea909ee4405680d63e44,2025,2025,406,48,100-199,Female,United States,No,Full-Time,1.4,2,solo_apprehension,1.5,9,rideshare
2025,2025,112,0e3af6a5f4270b0aca3f7c627338a960f182d9c031de94629571c15ad1a9310f,41.2426,-74.62660000000001,eb5a8b5f7f424965c03f04042c0d95dd152657e2f46a2ffbb4db19b6e61d50a4,4,2,4,3,4,2,3,4,3,2,2,3,6,3.5,6,5.5,NA,NA,NA,NA,0af9f55ed46bb05b3f7ab96e5ca99f134e2a284087a989848de2e5d7fc51d5ae,2025,2025,225,32,100-199,Male,United States,Yes,Part-Time,3,2.8333333333333335,group_apprehension,21,33,rideshare
2025,2025,178,2a32031b797679c3878b248dc8f883819465a61d3f0abcd9fa7bcd1ecc75ab33,35.774499999999996,-78.3083,ea228ecd4339c847eb4a789b4ac7017a1f574271f75a1a165ee0b9b69abbc3e9,2,2,2,2,NA,3,4,2,3,3,4,2,6,7,8,5.5,NA,NA,NA,NA,bd52bfb14ac1c20fcfb49976843f253aae498a86d1ea5a1bea9a17c0fa44cbb6,2025,2025,262,37,300-399,Female,United States,No,Full-Time,2.2,3,solo_apprehension,42,44,rideshare
2025,2025,217,fedda15ba498d9bb5818ba29d43b0dd63e73e16e636b01993fdea11feb8fd312,37.961,-97.142,7477b12f32a7d864e54bfa31199c969a4a9390eee9204c49de58fc02748839aa,1,1,3,2,3,2,2,1,2,2,2,1,6,1.5,6,1.5,NA,NA,NA,NA,4d669488cfff4c92b658ad9456dbaac282dd9e44405b62a9048e3072685df706,2025,2025,235,37,200-299,Male,United States,No,Full-Time,1.8,1.6666666666666667,group_apprehension,9,9,NA
2025,2025,185,3b510486c29d67eeff4c4c0502d70c1d359727748226192f0d71e4d093548424,36.951,-98.722,26ee872a08526d4a2c7861c94834961ae4b8938bd076f5c9641b5174f96efcc5,1,1,1,1,1,1,1,1,1,1,1,1,6,1.5,6,1.5,NA,NA,NA,NA,4e552e6cf483b78bedb0a19f1f7c62245ea4b5c13d0031aee4ff00c12c2dc488,2025,2025,193,41,0-99,Male,United States,Yes,Full-Time,1,1,NA,9,9,NA
2025,2025,78,67345a6bb82cb529ec241dd613f64e0b9cc3f475d7b17a66d0b45d38b536b713,40.3869,-74.5501,d62ab99472f5e49f89f4828b0ac93493b6f97704769997fc6cb506f7d17681d1,4,4,4,4,4,4,4,4,2,2,2,2,1,1.5,1,1.5,NA,NA,NA,NA,779dd48d3e76df6876c6b999f1709e2530e72b6b48dcb66b1646c18666aa8aa8,2025,2025,94,56,700+,Male,United States,No,Other,4,2.6666666666666665,group_apprehension,1.5,1.5,NA
2025,2025,264,6da5812b8a26ca6aea2a40a96973b4c8747e96084e732a3506e2454cc5a0695c,37.511,-98.622,f5d1c0c3178473706df1d182e27fdf291021ebd0df189d4cec689a6f1f26acea,2,2,2,2,2,2,2,2,2,2,2,2,6,1.5,6,3.5,NA,NA,NA,NA,8645fbad171bb39b1910e7e601397c89a9537814359dd582fdf8e8db31e782e2,2025,2025,319,28,200-299,Male,United States,No,Full-Time,2,2,NA,9,21,rideshare
2025,2025,57,c3ea37dcb9d59d0e07aa3fb6d4a57f8cd48db4c2c65ee2e97e781256f6f1665f,37.5034,-88.5532,4dd6a3edf9c4583b4846e3a7427d1ca43b0913ebce429eb6c69622085810073e,2,2,2,2,2,2,2,1,1,1,2,1,0,1.5,0,1.5,NA,NA,NA,NA,ed4e94baca9107f8f4661db72825555e3338ff5e06a04ba77da00b8e967a013c,2025,2025,77,68,700+,Female,United States,No,Other,2,1.3333333333333333,group_apprehension,0,0,NA
2025,2025,246,d7097c97a1f5e95bfbbe96b8159883cefa2e6d4cd9b807dc41821bad393d8b2c,42.1686,-73.04310000000001,39a9136943f8a7886af88754707938890f970b883f9549819bf4c3315665c66a,2,2,2,2,3,2,2,2,2,2,2,2,8,1.5,3,1.5,NA,NA,NA,NA,20852feb400e447caaf44710f7ceeb168c4fa40402aef8d02c14fd233c8fcc40,2025,2025,281,30,200-299,Female,United States,No,Part-Time,2,2,NA,12,4.5,public_transit
2025,2025,89,dcb1fb21e94cd48b3ec2cca65b060a68729570b94029af108352f78de3d1f1c0,33.006499999999996,-106.2715,5c07468e2ab3be9ffe8b1ae7df9c8a10e271d7317bb312ee2c96df6a374bc0f6,1,1,1,1,1,1,1,1,1,1,NA,1,1,1.5,1,1.5,NA,NA,NA,NA,b38468a69a5ee69ee2464be59656b8b9a87a456941a04e65ed2a070262f28e24,2025,2025,122,73,700+,Female,United States,DATA_EXPIRED,Part-Time,1,1,NA,1.5,1.5,NA
2025,2025,260,e75b079ea6a09a908b0f6303f34b2b718f9bf8e2c5c8bb13816ab8c87adb707c,37.461,-97.672,f4d8d11bda5a57d0186b810457f3f45a8cd9dbb3cb71f927f4f154f0d5632d1a,1,1,2,2,3,2,2,2,1,2,3,2,1,1.5,3,1.5,NA,NA,NA,NA,9380ccc8502a2725e1a3e8212cbadabf74427195a906466c5409c77115b03c42,2025,2025,291,47,100-199,Female,United States,No,Full-Time,1.6,2,solo_apprehension,1.5,4.5,rideshare
2025,2025,265,956dacbba075104fb430f92725f1d93d96c0827535b1a225f238c4c409d7cc22,38.531,-97.312,433b85694c3c4bfb19942e0aadb6062c270ac97349ed36194679af66e02d188a,1,1,1,1,1,1,1,1,1,1,1,1,8,3.5,6,1.5,NA,NA,NA,NA,339f637c51490c788e4cf573b87d9d6b179f48b5efd2d48a34fb4bb445b8442d,2025,2025,282,25,600-699,Male,United States,No,Part-Time,1,1,NA,28,9,public_transit
2025,2025,272,ab174f70f22016ca79b15d4fa83f47f06d5fecf07a0c55edad285ae3ccaa7fb1,38.370999999999995,-97.582,1c934bb5c05cb1694da7159da41e9d326792edfca3556cf1b0018a21c08ff678,2,2,2,2,2,2,3,2,3,2,3,2,6,1.5,8,1.5,NA,NA,NA,NA,80f314e8ba7f738ebedfbf5fe55cbd5bf318ded87f1eef6f7e1d526b3be500a1,2025,2025,289,47,200-299,Female,United States,No,Full-Time,2,2.5,solo_apprehension,9,12,rideshare
2025,2025,293,4c6163d4ddbbadb73fd3e9bf0a6e31dc899db00197beb981701c27aa1c945b51,37.171699999999994,-77.7477,d27032a0ed0d657ba02115d362b2663718d7cad6513481357a8c04fe6fe67dad,4,2,4,4,4,2,2,4,2,2,4,2,3,1.5,6,1.5,NA,NA,NA,NA,ed90e3b6401fc24bf82797a19bc3811ee246010527e2dcfb17e475c1ee0e7002,2025,2025,311,58,100-199,Male,United States,No,Full-Time,3.2,2.6666666666666665,group_apprehension,4.5,9,rideshare
2025,2025,198,c00b60e3923e41cfbad2cb557cc34d6e0a1e389db47a27a0fcd5f6752a8db1bd,33.793099999999995,-83.6758,ec3fd47dbf258cb35c251773f3cde0870fcfa798317fde221c381998762f9427,1,1,2,1,2,1,2,2,4,2,1,1,8,7,8,5.5,NA,NA,NA,NA,ab01d0b9aeedd316a3034ac08c2a16c934f3bd7611bee80b1413d5cb6f1cc084,2025,2025,215,43,700+,Male,United States,Yes,Full-Time,1.2,2,solo_apprehension,56,44,public_transit
2025,2025,233,fbc035feb73976ac8919e08255c7258757d595af1694e33ca7ece6159002e5c8,37.811,-97.862,7e07c11381eb8a3eba20e67e3e069a1fe3bb87a8671531b5c4d108660f78943b,1,1,2,1,2,1,2,1,2,1,1,1,8,1.5,8,3.5,NA,NA,NA,NA,cd16e54527e944d073676cd2827df2b5180258ccb46f592983f7bbb7c34c05fa,2025,2025,272,56,100-199,Female,United States,No,Part-Time,1.2,1.3333333333333333,solo_apprehension,12,28,rideshare
2025,2025,246,ed0bec8e01ca29c827002aeb689ab0f4f8ba892317afefbf2e8c7c5cb05ee9a5,41.2026,-73.1966,dd906887a20ca90b810e521efb8f169ac1d5796fbef5c01a408dde0a0f914d24,3,2,4,2,4,2,4,2,4,2,2,4,3,1.5,3,1.5,NA,NA,NA,NA,fe6ea01da2eacd7250cbfdccbe79790e9ef86ee243e2f429f083d485c69bead5,2025,2025,262,27,400-499,Female,United States,No,Full-Time,2.6,3,solo_apprehension,4.5,4.5,NA
2025,2025,139,377418fd8c456e77609c74b6ec10e601eb4a7b44ca213ad4435681d82e581157,38.091,-96.922,7e1ac38fbbf1d4004e219e08d0de00b86ddc951f6f6f58834e2c7905adce60f3,1,1,2,1,2,1,3,2,2,2,3,2,6,3.5,6,3.5,NA,NA,NA,NA,174a33c60eb6eaf3a56f336fc309b758165727bf28f928f5cc6b40a3eb026f43,2025,2025,330,44,0-99,Female,United States,DATA_EXPIRED,Full-Time,1.2,2.3333333333333335,solo_apprehension,21,21,NA
2025,2025,94,d0bf3a7b8bbc6c8f043e614dfc594971c2925fcac7a8b81591000715601c2d95,38.391,-97.662,e2078bf3c954e9519fb5a096648bdf29381e55d316cf7e5eccc4a13b9a7e8f3a,2,1,2,2,3,2,2,2,2,2,2,2,6,1.5,3,1.5,NA,NA,NA,NA,53354700e0e46965420d02532680a62c658d44742c733b82162e8df59bdc5acc,2025,2025,142,28,0-99,Female,United States,No,Part-Time,1.8,2,solo_apprehension,9,4.5,public_transit
2025,2025,367,c55cfc5db9f4fb0196dffd21e2cda178d071ff2a3dbbeb577dd4a3cbe17f564c,37.511,-97.502,3b1a89a349b24f06bb8d663b74181ba84b2f105ab758867712a62442f317df06,4,2,3,2,5,4,4,3,3,2,3,2,6,1.5,8,1.5,NA,NA,NA,NA,d5e1205aabb678861594c3328f7050abb01470475248c6caf25de3435cc9ead1,2025,2025,396,40,100-199,Female,United States,No,Full-Time,3,2.8333333333333335,group_apprehension,9,12,rideshare
2025,2025,341,90162ed6e6c5e755253490656430dad6f2c569e9a0b69c6555baebfafaafe82d,40.7741,-74.6054,b08df79ff4969c7b8cd08976873f21894166d48581efee96c130746ef5b67a8a,1,1,2,2,2,2,2,2,1,2,2,1,3,1.5,3,1.5,NA,NA,NA,NA,6c1f7b9408a6c8c8b196eb9af5f191efe3ec075fc5bb35c063805db56024eab3,2025,2025,403,34,600-699,Male,United States,No,Full-Time,1.6,1.6666666666666667,solo_apprehension,4.5,4.5,NA
2025,2025,209,56a591f06ddb3338715e5552f44c1f4908afb989a3fffdfe91734f29fb2286fe,34.8264,-81.41680000000001,dca86c6d5589b4485fe9684e4bc292b3edff6d73507e77fe4f6be803d1431290,2,1,2,1,4,2,4,2,1,1,4,1,8,1.5,6,1.5,NA,NA,NA,NA,1d6628b66b6103fb291d36143a78f9a0397b3a122244eb2b5d9bafeac97d6c74,2025,2025,254,47,700+,Female,United States,DATA_EXPIRED,Full-Time,1.6,2.1666666666666665,solo_apprehension,12,9,public_transit
2025,2025,209,590083b684aab2213d7a9395d647180983651ed1b2badf3bcd7337403ba45e45,34.695800000000006,-118.0793,de5374e38167789ec180c825f27e5e12d0b8f03e8e1bb6bba16371f71a5879b0,1,1,1,1,1,1,4,1,1,1,1,5,6,1.5,1,1.5,NA,NA,NA,NA,04c817240dd7f786ccf2020157aca34c23ef2c7d422a57e704cfb8187ce5ba6d,2025,2025,248,35,700+,Female,United States,No,Full-Time,1,2.1666666666666665,solo_apprehension,9,1.5,public_transit
2025,2025,589,44c3f2e2b5bed7c4be3c3c49acd271939e5b294e8eb8ac33013cebbf874b9013,46.8609,-121.6847,202bddf13b57e47519ccc7091a65a025daa8d15f20e211e2cc736632844f3b6c,2,2,3,3,3,2,4,4,2,2,4,3,8,1.5,6,1.5,NA,NA,NA,NA,364ef3eed7f7a5056778af0e84fb6e4bc98d5499095196790036d9f414b7e8ec,2025,2025,638,56,300-399,Female,United States,No,Part-Time,2.4,3.1666666666666665,solo_apprehension,12,9,public_transit
2025,2025,445,2aa9059e9829c537147718b06b55af98d6d59d618aaec87c848d8481e8c4030c,40.8726,-74.42660000000001,22745e62dc7a649ee1d49a05a53f2f366e7ce0551afb51340496bd088d3a57bb,2,2,1,3,4,2,4,2,2,2,3,2,3,1.5,0,1.5,NA,NA,NA,NA,43d6b20a722a0547fcca9a8f177030aa4d8488d58ccab10beaa2d7378048b2e2,2025,2025,464,66,700+,Male,United States,No,Part-Time,2,2.5,solo_apprehension,4.5,0,public_transit
2025,2025,207,41bb1d328c62f7937a8322de20104ac55f8a2818af94782b93d95b2b24ec0933,37.061,-97.302,0bf4a5b64f16f705af6ef63539257d40c83ca841ae98e786d8cab3a75d066510,2,1,2,1,4,2,2,1,2,2,4,2,8,1.5,8,7,NA,NA,NA,NA,e0791335a3831b8d984d4d3f90cdfde24865dbe300520b7fdbaaf117c9a7109c,2025,2025,226,36,700+,Female,United States,No,Full-Time,1.6,2.1666666666666665,solo_apprehension,12,56,rideshare
2025,2025,573,e86f127f6799dfe7e93fabea2c337657df2563a6bd8f3958d4a29596750802bb,41.3699,-74.2191,be50e58a727d0044c244bd159ebad85fd6a362ac924a67e0024fe229b9217366,1,1,1,1,1,1,2,1,2,1,1,5,6,1.5,6,1.5,NA,NA,NA,NA,64fb443b411ff367c32c707f3fe1616b875500fbc80129bc89854f4fe05dd1c7,2025,2025,608,22,300-399,Female,United States,No,Part-Time,1,2,solo_apprehension,9,9,NA
2025,2025,496,dbac6d8f4c3866c384ca215d19727a45d1a2a985421428ce3785e3e67d8bf823,32.6023,-117.4872,0e98b9447ac83b849168b2582a95ec835ec92738b5d0bc8c5bd647ac0275992c,4,1,4,1,4,NA,3,2,2,2,2,4,1,1.5,0,1.5,NA,NA,NA,NA,ed3483414cea690e89a4ff8c81d03b621e8a014cc1588105a3220e0d226d0799,2025,2025,525,38,700+,Male,United States,DATA_EXPIRED,Other,2.5,2.5,NA,1.5,0,public_transit
2025,2025,261,f00eea29002ee1418b8288632d0ca35ac7baff0ea053823472e75ebadc8d9bb9,37.461,-98.422,5a8c0b02b9d365b11c0f81576b54e778008687be9dc53a571b3b7ba18bd45b00,2,2,2,2,3,2,2,2,2,2,2,2,3,3.5,3,3.5,NA,NA,NA,NA,479a9d322078cab16888e3614f556dde19b5a5fd6ea06c0801ba9e7d086800e9,2025,2025,273,19,0-99,Female,United States,DATA_EXPIRED,Full-Time,2,2,NA,10.5,10.5,NA
2026,2026,-1,12acbda4ed1da891f3d272cd030bbf443858d07db82a5ad0464be87f303987ce,43.2504,-89.1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,2026,35,21517f4c2f5e3afa19a423995488f72c1971a5b465c12fd544e48ac0d17d3c20,41.8483,-87.9817,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5,3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,10.5,10.5,NA
2026,2026,98,7ae12e01bc021886f55f76c0471ed4eff107ce90c15e52d92699b19f8ca5baa1,43.7073,-90.1194,NA,5,4,5,2,5,5,5,5,4,4,5,5,8,1.5,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.666666666666667,solo_apprehension,12,1.5,public_transit
2026,2026,102,9d086fd605c9443a81702a5665dfce0dd6177fb127dc2b71c5e8d0273b938a61,43.141200000000005,-89.51379999999999,NA,4,4,5,4,4,4,5,5,5,4,5,5,8,1.5,3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.833333333333333,solo_apprehension,12,4.5,public_transit
2026,2026,209,7f29086cfc4780ec5a6c4be9167413e6ef8a52be15c21f92e6d36de0a0156f58,43.1057,-88.923,NA,3,3,4,3,4,4,5,5,4,3,5,2,0,1.5,1,1.5,NA,NA,dont do things you dont want to do,i drive myself i have my own space and freedom and i can choose my own route and schedule without having to wait plus i really enjoy driving,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,4,solo_apprehension,0,1.5,rideshare
2026,2026,258,be08c1d9cd33870842d60d6693705fda63983121551734f03030013ee16c1a2a,42.3625,-89.7791,NA,2,1,1,1,2,2,1,4,1,1,1,2,0,NA,1,1.5,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.6666666666666667,solo_apprehension,NA,1.5,NA
2026,2026,631,78d72ac00bdcfe6c062fde60408e670fca7972020d4cb6b28a8e6be447692516,42.2025,-88.62910000000001,bf4756e1beed3bfe088d35f98ad71514b4763a73f38bf1e9f90b828a229221bf,2,1,2,3,2,2,2,2,1,2,2,2,0,1.5,1,1.5,Yes,Yes,just remember that they are probably just as nervous as you are and that they are just a person like you,i prefer a car to get around because i like driving and it helps me to have the independence i like if i was in a busy city like chicago i would prefer a train or uber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.8333333333333333,group_apprehension,0,1.5,rideshare
2026,2026,197,4070645cae630b2bdd916ec2a3fe2bdbabb8cbbf5a78a885272efbd50cadeec7,42.8925,-88.9391,bd1ca07886eb83a9dc25ecd6a7b5317f5ba8849bf229965b37482a70aeb09700,4,2,2,2,4,2,2,1,1,2,4,1,8,1.5,1,1.5,Yes,Yes,just be yourself no one can blame you for being yourself,i prefer to be able to drive i like being in control of where i am going,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.8333333333333333,group_apprehension,12,1.5,public_transit
